"SAQ CODE (IPC)/CODE SAQ (CIP)";"SUPPLIER NO/NO FOURNISSEUR";"OUTLET NO/NO SUCCURSALE";"CLIENT TYPE/TYPE CLIENT";"AD NO/NO DA";"YEAR/ANNÉE";"PERIOD/PÉRIODE";"WEEK/SEMAINE";"QTY OF BOTTLES/QTÉ BOUTEILLE";"AMOUNT/MONTANT"
"10330214";1757623;"23123";"99";0;2025;10;1;1;22.8
"10330214";1757623;"23124";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23125";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23129";"02";0;2025;10;1;15;342
"10330214";1757623;"23132";"02";0;2025;10;1;4;91.2
"10330214";1757623;"23134";"02";0;2025;10;1;4;91.2
"10330214";1757623;"23136";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23144";"02";0;2025;10;1;2;45.6
"10330214";1757623;"23148";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23152";"02";0;2025;10;1;2;45.6
"10330214";1757623;"23158";"02";0;2025;10;1;6;136.8
"10330214";1757623;"23162";"02";0;2025;10;1;5;114
"10330214";1757623;"23168";"02";0;2025;10;1;5;114
"10330214";1757623;"23171";"02";0;2025;10;1;3;68.4
"10330214";1757623;"23175";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23176";"02";0;2025;10;1;4;91.2
"10330214";1757623;"23183";"02";0;2025;10;1;3;68.4
"10330214";1757623;"23185";"02";0;2025;10;1;4;91.2
"10330214";1757623;"23187";"02";0;2025;10;1;3;68.4
"10330214";1757623;"23189";"02";0;2025;10;1;5;114
"10330214";1757623;"23190";"02";0;2025;10;1;6;136.8
"10330214";1757623;"23194";"02";0;2025;10;1;5;114
"10330214";1757623;"23196";"02";0;2025;10;1;2;45.6
"10330214";1757623;"23198";"02";0;2025;10;1;2;45.6
"10330214";1757623;"23199";"02";0;2025;10;1;10;228
"10330214";1757623;"23200";"02";0;2025;10;1;2;45.6
"10330214";1757623;"23202";"02";0;2025;10;1;3;68.4
"10330214";1757623;"23204";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23205";"02";0;2025;10;1;6;136.8
"10330214";1757623;"23208";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23211";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23214";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23216";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23219";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23221";"02";0;2025;10;1;4;91.2
"10330214";1757623;"23227";"02";0;2025;10;1;-1;-22.8
"10330214";1757623;"23230";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23234";"02";0;2025;10;1;3;68.4
"10330214";1757623;"23301";"02";0;2025;10;1;2;45.6
"10330214";1757623;"23301";"99";0;2025;10;1;3;68.4
"10330214";1757623;"23303";"02";0;2025;10;1;2;45.6
"10330214";1757623;"23309";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23312";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23327";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23329";"02";0;2025;10;1;2;45.6
"10330214";1757623;"23335";"02";0;2025;10;1;6;136.8
"10330214";1757623;"23337";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23345";"02";0;2025;10;1;1;22.8
"10330214";1757623;"23359";"02";0;2025;10;1;4;91.2
"10330214";1757623;"23365";"02";0;2025;10;1;2;45.6
"10330214";1757623;"23366";"02";0;2025;10;1;5;114
"10330214";1757623;"23371";"02";0;2025;10;1;5;114
"10330214";1757623;"23379";"02";0;2025;10;1;4;91.2
"10330214";1757623;"33503";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33504";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33505";"02";0;2025;10;1;4;91.2
"10330214";1757623;"33506";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33508";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33510";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33511";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33518";"02";0;2025;10;1;3;68.4
"10330214";1757623;"33518";"20";0;2025;10;1;12;270.03
"10330214";1757623;"33519";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33521";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33523";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33526";"02";0;2025;10;1;7;159.6
"10330214";1757623;"33533";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33534";"02";0;2025;10;1;4;91.2
"10330214";1757623;"33537";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33539";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33540";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33541";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33546";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33548";"02";0;2025;10;1;11;250.8
"10330214";1757623;"33549";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33553";"02";0;2025;10;1;5;114
"10330214";1757623;"33556";"02";0;2025;10;1;4;91.2
"10330214";1757623;"33557";"02";0;2025;10;1;4;91.2
"10330214";1757623;"33558";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33559";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33561";"02";0;2025;10;1;6;136.8
"10330214";1757623;"33564";"02";0;2025;10;1;3;68.4
"10330214";1757623;"33565";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33567";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33570";"02";0;2025;10;1;8;182.4
"10330214";1757623;"33571";"02";0;2025;10;1;3;68.4
"10330214";1757623;"33573";"02";0;2025;10;1;4;91.2
"10330214";1757623;"33574";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33575";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33578";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33582";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33585";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33586";"20";0;2025;10;1;4;90.01
"10330214";1757623;"33587";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33589";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33589";"20";0;2025;10;1;12;270.03
"10330214";1757623;"33592";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33599";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33608";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33611";"02";0;2025;10;1;3;68.4
"10330214";1757623;"33612";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33612";"20";0;2025;10;1;-12;-270.03
"10330214";1757623;"33616";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33618";"02";0;2025;10;1;6;136.8
"10330214";1757623;"33620";"01";0;2025;10;1;12;273.04
"10330214";1757623;"33620";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33624";"02";0;2025;10;1;4;91.2
"10330214";1757623;"33625";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33637";"02";0;2025;10;1;2;45.6
"10330214";1757623;"33852";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33853";"02";0;2025;10;1;1;22.8
"10330214";1757623;"33854";"02";0;2025;10;1;1;22.8
"10330214";1757623;"CDQ";"01";0;2025;10;1;84;1911.3
"10330214";1757623;"CDQ";"15";0;2025;10;1;12;140.16
"10349071";4583;"23004";"02";0;2025;10;1;1;36.25
"10349071";4583;"23009";"02";0;2025;10;1;1;36.25
"10349071";4583;"23029";"02";0;2025;10;1;1;36.25
"10349071";4583;"23044";"02";0;2025;10;1;8;290
"10349071";4583;"23048";"02";0;2025;10;1;2;72.5
"10349071";4583;"23055";"02";0;2025;10;1;4;145
"10349071";4583;"23065";"02";0;2025;10;1;2;72.5
"10349071";4583;"23066";"02";0;2025;10;1;7;253.75
"10349071";4583;"23070";"02";0;2025;10;1;4;145
"10349071";4583;"23075";"99";0;2025;10;1;12;435
"10349071";4583;"23086";"02";0;2025;10;1;11;398.75
"10349071";4583;"23124";"02";0;2025;10;1;2;72.5
"10349071";4583;"23131";"02";0;2025;10;1;1;36.25
"10349071";4583;"23132";"02";0;2025;10;1;8;290
"10349071";4583;"23133";"02";0;2025;10;1;12;435
"10349071";4583;"23133";"99";0;2025;10;1;2;72.5
"10349071";4583;"23136";"02";0;2025;10;1;14;507.5
"10349071";4583;"23138";"02";0;2025;10;1;12;435
"10349071";4583;"23151";"02";0;2025;10;1;10;362.5
"10349071";4583;"23153";"02";0;2025;10;1;16;580
"10349071";4583;"23155";"02";0;2025;10;1;1;36.25
"10349071";4583;"23166";"02";0;2025;10;1;5;181.25
"10349071";4583;"23185";"02";0;2025;10;1;4;145
"10349071";4583;"23208";"02";0;2025;10;1;8;290
"10349071";4583;"23218";"01";0;2025;10;1;37;1337.91
"10349071";4583;"23218";"02";0;2025;10;1;3;108.75
"10349071";4583;"23220";"02";0;2025;10;1;1;36.25
"10349071";4583;"23336";"02";0;2025;10;1;14;507.5
"10349071";4583;"23337";"02";0;2025;10;1;10;362.5
"10349071";4583;"23344";"02";0;2025;10;1;37;1341.25
"10349071";4583;"23348";"02";0;2025;10;1;2;72.5
"10349071";4583;"23366";"02";0;2025;10;1;2;72.5
"10349071";4583;"23371";"02";0;2025;10;1;2;72.5
"10349071";4583;"23385";"01";0;2025;10;1;78;2820.46
"10349071";4583;"23390";"01";0;2025;10;1;72;2603.51
"10349071";4583;"33508";"02";0;2025;10;1;2;72.5
"10349071";4583;"33537";"02";0;2025;10;1;5;181.25
"10349071";4583;"33585";"02";0;2025;10;1;1;36.25
"10349071";4583;"33691";"01";0;2025;10;1;7;253.12
"10349071";4583;"CDM";"01";0;2025;10;1;194;7015.01
"1040";2941;"23001";"02";0;2025;10;1;7;188.65
"1040";2941;"23002";"02";0;2025;10;1;11;296.45
"1040";2941;"23003";"02";0;2025;10;1;1;26.95
"1040";2941;"23004";"02";0;2025;10;1;7;188.65
"1040";2941;"23008";"02";0;2025;10;1;5;134.75
"1040";2941;"23009";"02";0;2025;10;1;9;242.55
"1040";2941;"23010";"02";0;2025;10;1;9;242.55
"1040";2941;"23011";"02";0;2025;10;1;7;188.65
"1040";2941;"23016";"02";0;2025;10;1;1;26.95
"1040";2941;"23018";"02";0;2025;10;1;1;26.95
"1040";2941;"23019";"02";0;2025;10;1;6;161.7
"1040";2941;"23020";"02";0;2025;10;1;18;485.1
"1040";2941;"23021";"02";0;2025;10;1;6;161.7
"1040";2941;"23023";"02";0;2025;10;1;8;215.6
"1040";2941;"23025";"02";0;2025;10;1;6;161.7
"1040";2941;"23026";"02";0;2025;10;1;11;296.45
"1040";2941;"23028";"02";0;2025;10;1;4;107.8
"1040";2941;"23029";"02";0;2025;10;1;10;269.5
"1040";2941;"23030";"02";0;2025;10;1;6;161.7
"1040";2941;"23031";"02";0;2025;10;1;2;53.9
"1040";2941;"23036";"02";0;2025;10;1;4;107.8
"1040";2941;"23037";"02";0;2025;10;1;4;107.8
"1040";2941;"23044";"02";0;2025;10;1;5;134.75
"1040";2941;"23048";"02";0;2025;10;1;16;431.2
"1040";2941;"23049";"02";0;2025;10;1;10;269.5
"1040";2941;"23050";"01";0;2025;10;1;1;26.95
"1040";2941;"23050";"02";0;2025;10;1;5;134.75
"1040";2941;"23051";"01";0;2025;10;1;1;26.95
"1040";2941;"23051";"02";0;2025;10;1;8;215.6
"1040";2941;"23052";"02";0;2025;10;1;12;323.4
"1040";2941;"23053";"02";0;2025;10;1;2;53.9
"1040";2941;"23055";"02";0;2025;10;1;4;107.8
"1040";2941;"23056";"02";0;2025;10;1;14;377.3
"1040";2941;"23057";"02";0;2025;10;1;13;350.35
"1040";2941;"23058";"02";0;2025;10;1;3;80.85
"1040";2941;"23059";"02";0;2025;10;1;10;269.5
"1040";2941;"23060";"02";0;2025;10;1;10;269.5
"1040";2941;"23063";"02";0;2025;10;1;12;323.4
"1040";2941;"23064";"02";0;2025;10;1;16;431.2
"1040";2941;"23065";"02";0;2025;10;1;5;134.75
"1040";2941;"23066";"02";0;2025;10;1;8;215.6
"1040";2941;"23067";"02";0;2025;10;1;9;242.55
"1040";2941;"23068";"02";0;2025;10;1;7;188.65
"1040";2941;"23069";"02";0;2025;10;1;4;107.8
"1040";2941;"23070";"02";0;2025;10;1;9;242.55
"1040";2941;"23071";"02";0;2025;10;1;3;80.85
"1040";2941;"23075";"02";0;2025;10;1;5;134.75
"1040";2941;"23076";"02";0;2025;10;1;9;242.55
"1040";2941;"23077";"02";0;2025;10;1;1;26.95
"1040";2941;"23079";"02";0;2025;10;1;3;80.85
"1040";2941;"23081";"02";0;2025;10;1;5;134.75
"1040";2941;"23082";"01";0;2025;10;1;2;53.9
"1040";2941;"23082";"02";0;2025;10;1;16;431.2
"1040";2941;"23085";"02";0;2025;10;1;8;215.6
"1040";2941;"23086";"02";0;2025;10;1;7;188.65
"1040";2941;"23087";"02";0;2025;10;1;5;134.75
"1040";2941;"23090";"01";0;2025;10;1;1;26.95
"1040";2941;"23090";"02";0;2025;10;1;5;134.75
"1040";2941;"23091";"02";0;2025;10;1;8;215.6
"1040";2941;"23092";"02";0;2025;10;1;6;161.7
"1040";2941;"23094";"02";0;2025;10;1;1;26.95
"1040";2941;"23097";"02";0;2025;10;1;7;188.65
"1040";2941;"23098";"02";0;2025;10;1;4;107.8
"1040";2941;"23099";"02";0;2025;10;1;13;350.35
"1040";2941;"23100";"02";0;2025;10;1;2;53.9
"1040";2941;"23101";"02";0;2025;10;1;8;215.6
"1040";2941;"23102";"02";0;2025;10;1;4;107.8
"1040";2941;"23104";"20";0;2025;10;1;12;319.19
"1040";2941;"23105";"02";0;2025;10;1;11;296.45
"1040";2941;"23106";"02";0;2025;10;1;11;296.45
"1040";2941;"23107";"02";0;2025;10;1;12;323.4
"1040";2941;"23109";"02";0;2025;10;1;15;404.25
"1040";2941;"23112";"02";0;2025;10;1;8;215.6
"1040";2941;"23113";"02";0;2025;10;1;3;80.85
"1040";2941;"23114";"02";0;2025;10;1;3;80.85
"1040";2941;"23115";"02";0;2025;10;1;11;296.45
"1040";2941;"23119";"02";0;2025;10;1;9;242.55
"1040";2941;"23121";"02";0;2025;10;1;6;161.7
"1040";2941;"23122";"02";0;2025;10;1;1;26.95
"1040";2941;"23123";"02";0;2025;10;1;3;80.85
"1040";2941;"23124";"02";0;2025;10;1;7;188.65
"1040";2941;"23126";"02";0;2025;10;1;7;188.65
"1040";2941;"23129";"02";0;2025;10;1;13;350.35
"1040";2941;"23130";"02";0;2025;10;1;3;80.85
"1040";2941;"23131";"02";0;2025;10;1;4;107.8
"1040";2941;"23132";"02";0;2025;10;1;13;350.35
"1040";2941;"23133";"02";0;2025;10;1;13;350.35
"1040";2941;"23134";"01";0;2025;10;1;6;161.7
"1040";2941;"23134";"02";0;2025;10;1;3;80.85
"1040";2941;"23135";"02";0;2025;10;1;1;26.95
"1040";2941;"23136";"02";0;2025;10;1;12;323.4
"1040";2941;"23137";"02";0;2025;10;1;3;80.85
"1040";2941;"23138";"02";0;2025;10;1;3;80.85
"1040";2941;"23140";"02";0;2025;10;1;14;377.3
"1040";2941;"23141";"02";0;2025;10;1;4;107.8
"1040";2941;"23142";"02";0;2025;10;1;7;188.65
"1040";2941;"23144";"02";0;2025;10;1;6;161.7
"1040";2941;"23145";"02";0;2025;10;1;6;161.7
"1040";2941;"23146";"02";0;2025;10;1;8;215.6
"1040";2941;"23148";"01";0;2025;10;1;2;53.9
"1040";2941;"23148";"02";0;2025;10;1;3;80.85
"1040";2941;"23149";"20";0;2025;10;1;12;319.19
"1040";2941;"23150";"02";0;2025;10;1;6;161.7
"1040";2941;"23151";"02";0;2025;10;1;6;161.7
"1040";2941;"23152";"02";0;2025;10;1;6;161.7
"1040";2941;"23153";"01";0;2025;10;1;2;53.9
"1040";2941;"23153";"02";0;2025;10;1;8;215.6
"1040";2941;"23155";"02";0;2025;10;1;14;377.3
"1040";2941;"23156";"02";0;2025;10;1;10;269.5
"1040";2941;"23158";"02";0;2025;10;1;3;80.85
"1040";2941;"23159";"02";0;2025;10;1;5;134.75
"1040";2941;"23160";"02";0;2025;10;1;11;296.45
"1040";2941;"23162";"02";0;2025;10;1;7;188.65
"1040";2941;"23163";"02";0;2025;10;1;4;107.8
"1040";2941;"23165";"02";0;2025;10;1;9;242.55
"1040";2941;"23166";"02";0;2025;10;1;6;161.7
"1040";2941;"23167";"02";0;2025;10;1;21;565.95
"1040";2941;"23168";"02";0;2025;10;1;2;53.9
"1040";2941;"23169";"02";0;2025;10;1;6;161.7
"1040";2941;"23170";"02";0;2025;10;1;7;188.65
"1040";2941;"23171";"02";0;2025;10;1;7;188.65
"1040";2941;"23173";"02";0;2025;10;1;4;107.8
"1040";2941;"23174";"02";0;2025;10;1;6;161.7
"1040";2941;"23175";"02";0;2025;10;1;1;26.95
"1040";2941;"23177";"02";0;2025;10;1;6;161.7
"1040";2941;"23180";"02";0;2025;10;1;11;296.45
"1040";2941;"23181";"02";0;2025;10;1;4;107.8
"1040";2941;"23182";"02";0;2025;10;1;5;134.75
"1040";2941;"23183";"02";0;2025;10;1;4;107.8
"1040";2941;"23183";"20";0;2025;10;1;12;319.19
"1040";2941;"23185";"02";0;2025;10;1;11;296.45
"1040";2941;"23187";"02";0;2025;10;1;6;161.7
"1040";2941;"23187";"20";0;2025;10;1;12;319.19
"1040";2941;"23188";"02";0;2025;10;1;5;134.75
"1040";2941;"23189";"02";0;2025;10;1;7;188.65
"1040";2941;"23190";"02";0;2025;10;1;21;565.95
"1040";2941;"23191";"02";0;2025;10;1;7;188.65
"1040";2941;"23192";"01";0;2025;10;1;6;161.7
"1040";2941;"23192";"02";0;2025;10;1;12;323.4
"1040";2941;"23193";"02";0;2025;10;1;2;53.9
"1040";2941;"23194";"02";0;2025;10;1;6;161.7
"1040";2941;"23195";"02";0;2025;10;1;5;134.75
"1040";2941;"23196";"02";0;2025;10;1;12;323.4
"1040";2941;"23199";"02";0;2025;10;1;21;565.95
"1040";2941;"23200";"02";0;2025;10;1;5;134.75
"1040";2941;"23202";"02";0;2025;10;1;10;269.5
"1040";2941;"23205";"02";0;2025;10;1;6;161.7
"1040";2941;"23207";"02";0;2025;10;1;5;134.75
"1040";2941;"23208";"02";0;2025;10;1;3;80.85
"1040";2941;"23209";"02";0;2025;10;1;8;215.6
"1040";2941;"23210";"02";0;2025;10;1;6;161.7
"1040";2941;"23211";"20";0;2025;10;1;12;319.19
"1040";2941;"23212";"02";0;2025;10;1;2;53.9
"1040";2941;"23213";"02";0;2025;10;1;5;134.75
"1040";2941;"23214";"02";0;2025;10;1;7;188.65
"1040";2941;"23215";"02";0;2025;10;1;2;53.9
"1040";2941;"23217";"02";0;2025;10;1;8;215.6
"1040";2941;"23218";"01";0;2025;10;1;1;26.95
"1040";2941;"23218";"02";0;2025;10;1;7;188.65
"1040";2941;"23220";"02";0;2025;10;1;9;242.55
"1040";2941;"23221";"02";0;2025;10;1;12;323.4
"1040";2941;"23222";"02";0;2025;10;1;3;80.85
"1040";2941;"23224";"02";0;2025;10;1;1;26.95
"1040";2941;"23226";"02";0;2025;10;1;13;350.35
"1040";2941;"23229";"02";0;2025;10;1;9;242.55
"1040";2941;"23230";"02";0;2025;10;1;6;161.7
"1040";2941;"23234";"02";0;2025;10;1;10;269.5
"1040";2941;"23240";"02";0;2025;10;1;1;26.95
"1040";2941;"23241";"02";0;2025;10;1;9;242.55
"1040";2941;"23244";"02";0;2025;10;1;12;323.4
"1040";2941;"23247";"02";0;2025;10;1;3;80.85
"1040";2941;"23250";"02";0;2025;10;1;4;107.8
"1040";2941;"23301";"02";0;2025;10;1;13;350.35
"1040";2941;"23303";"02";0;2025;10;1;8;215.6
"1040";2941;"23304";"02";0;2025;10;1;3;80.85
"1040";2941;"23311";"02";0;2025;10;1;12;323.4
"1040";2941;"23312";"02";0;2025;10;1;6;161.7
"1040";2941;"23313";"02";0;2025;10;1;1;26.95
"1040";2941;"23314";"02";0;2025;10;1;13;350.35
"1040";2941;"23329";"02";0;2025;10;1;1;26.95
"1040";2941;"23330";"02";0;2025;10;1;2;53.9
"1040";2941;"23331";"02";0;2025;10;1;9;242.55
"1040";2941;"23334";"02";0;2025;10;1;3;80.85
"1040";2941;"23335";"02";0;2025;10;1;10;269.5
"1040";2941;"23337";"02";0;2025;10;1;8;215.6
"1040";2941;"23343";"02";0;2025;10;1;8;215.6
"1040";2941;"23344";"02";0;2025;10;1;3;80.85
"1040";2941;"23345";"02";0;2025;10;1;3;80.85
"1040";2941;"23347";"02";0;2025;10;1;3;80.85
"1040";2941;"23347";"99";0;2025;10;1;1;26.95
"1040";2941;"23348";"02";0;2025;10;1;3;80.85
"1040";2941;"23349";"02";0;2025;10;1;4;107.8
"1040";2941;"23355";"02";0;2025;10;1;1;26.95
"1040";2941;"23356";"02";0;2025;10;1;4;107.8
"1040";2941;"23361";"02";0;2025;10;1;4;107.8
"1040";2941;"23362";"02";0;2025;10;1;6;161.7
"1040";2941;"23363";"02";0;2025;10;1;1;26.95
"1040";2941;"23365";"02";0;2025;10;1;5;134.75
"1040";2941;"23366";"02";0;2025;10;1;7;188.65
"1040";2941;"23368";"02";0;2025;10;1;14;377.3
"1040";2941;"23371";"02";0;2025;10;1;2;53.9
"1040";2941;"23379";"02";0;2025;10;1;2;53.9
"1040";2941;"23380";"02";0;2025;10;1;3;80.85
"1040";2941;"23385";"01";0;2025;10;1;3;80.85
"1040";2941;"23390";"01";0;2025;10;1;1;26.95
"1040";2941;"33501";"02";0;2025;10;1;8;215.6
"1040";2941;"33504";"02";0;2025;10;1;4;107.8
"1040";2941;"33505";"01";0;2025;10;1;1;26.95
"1040";2941;"33505";"02";0;2025;10;1;38;1024.1
"1040";2941;"33505";"20";0;2025;10;1;12;319.19
"1040";2941;"33506";"02";0;2025;10;1;6;161.7
"1040";2941;"33507";"02";0;2025;10;1;2;53.9
"1040";2941;"33508";"02";0;2025;10;1;5;134.75
"1040";2941;"33509";"02";0;2025;10;1;8;215.6
"1040";2941;"33510";"02";0;2025;10;1;7;188.65
"1040";2941;"33511";"02";0;2025;10;1;10;269.5
"1040";2941;"33511";"20";0;2025;10;1;12;319.19
"1040";2941;"33512";"02";0;2025;10;1;8;215.6
"1040";2941;"33513";"02";0;2025;10;1;8;215.6
"1040";2941;"33515";"02";0;2025;10;1;2;53.9
"1040";2941;"33518";"02";0;2025;10;1;5;134.75
"1040";2941;"33518";"20";0;2025;10;1;12;319.19
"1040";2941;"33520";"02";0;2025;10;1;11;296.45
"1040";2941;"33521";"02";0;2025;10;1;1;26.95
"1040";2941;"33524";"02";0;2025;10;1;7;188.65
"1040";2941;"33526";"02";0;2025;10;1;7;188.65
"1040";2941;"33528";"02";0;2025;10;1;6;161.7
"1040";2941;"33530";"02";0;2025;10;1;3;80.85
"1040";2941;"33533";"02";0;2025;10;1;8;215.6
"1040";2941;"33534";"02";0;2025;10;1;1;26.95
"1040";2941;"33535";"02";0;2025;10;1;7;188.65
"1040";2941;"33536";"02";0;2025;10;1;7;188.65
"1040";2941;"33537";"02";0;2025;10;1;6;161.7
"1040";2941;"33538";"02";0;2025;10;1;6;161.7
"1040";2941;"33539";"02";0;2025;10;1;7;188.65
"1040";2941;"33540";"20";0;2025;10;1;12;319.19
"1040";2941;"33541";"02";0;2025;10;1;4;107.8
"1040";2941;"33544";"20";0;2025;10;1;12;319.19
"1040";2941;"33545";"02";0;2025;10;1;8;215.6
"1040";2941;"33546";"02";0;2025;10;1;21;565.95
"1040";2941;"33548";"02";0;2025;10;1;12;323.4
"1040";2941;"33548";"20";0;2025;10;1;12;319.19
"1040";2941;"33549";"02";0;2025;10;1;2;53.9
"1040";2941;"33550";"02";0;2025;10;1;2;53.9
"1040";2941;"33551";"02";0;2025;10;1;7;188.65
"1040";2941;"33552";"02";0;2025;10;1;1;26.95
"1040";2941;"33552";"20";0;2025;10;1;6;159.6
"1040";2941;"33553";"02";0;2025;10;1;11;296.45
"1040";2941;"33554";"02";0;2025;10;1;4;107.8
"1040";2941;"33554";"20";0;2025;10;1;24;638.38
"1040";2941;"33555";"02";0;2025;10;1;3;80.85
"1040";2941;"33556";"02";0;2025;10;1;4;107.8
"1040";2941;"33557";"02";0;2025;10;1;1;26.95
"1040";2941;"33558";"02";0;2025;10;1;4;107.8
"1040";2941;"33560";"02";0;2025;10;1;7;188.65
"1040";2941;"33561";"02";0;2025;10;1;11;296.45
"1040";2941;"33562";"02";0;2025;10;1;16;431.2
"1040";2941;"33562";"20";0;2025;10;1;12;319.19
"1040";2941;"33564";"02";0;2025;10;1;12;323.4
"1040";2941;"33564";"20";0;2025;10;1;12;319.19
"1040";2941;"33565";"02";0;2025;10;1;1;26.95
"1040";2941;"33566";"02";0;2025;10;1;15;404.25
"1040";2941;"33566";"20";0;2025;10;1;12;319.19
"1040";2941;"33567";"02";0;2025;10;1;3;80.85
"1040";2941;"33570";"02";0;2025;10;1;2;53.9
"1040";2941;"33571";"02";0;2025;10;1;2;53.9
"1040";2941;"33573";"02";0;2025;10;1;12;323.4
"1040";2941;"33574";"02";0;2025;10;1;7;188.65
"1040";2941;"33575";"02";0;2025;10;1;2;53.9
"1040";2941;"33583";"02";0;2025;10;1;8;215.6
"1040";2941;"33584";"02";0;2025;10;1;3;80.85
"1040";2941;"33585";"02";0;2025;10;1;9;242.55
"1040";2941;"33587";"02";0;2025;10;1;1;26.95
"1040";2941;"33589";"02";0;2025;10;1;1;26.95
"1040";2941;"33590";"02";0;2025;10;1;2;53.9
"1040";2941;"33592";"02";0;2025;10;1;3;80.85
"1040";2941;"33592";"20";0;2025;10;1;12;319.19
"1040";2941;"33594";"02";0;2025;10;1;8;215.6
"1040";2941;"33595";"02";0;2025;10;1;1;26.95
"1040";2941;"33596";"02";0;2025;10;1;7;188.65
"1040";2941;"33601";"02";0;2025;10;1;7;188.65
"1040";2941;"33605";"02";0;2025;10;1;17;458.15
"1040";2941;"33606";"02";0;2025;10;1;2;53.9
"1040";2941;"33608";"02";0;2025;10;1;1;26.95
"1040";2941;"33609";"02";0;2025;10;1;7;188.65
"1040";2941;"33610";"02";0;2025;10;1;6;161.7
"1040";2941;"33611";"02";0;2025;10;1;5;134.75
"1040";2941;"33612";"02";0;2025;10;1;5;134.75
"1040";2941;"33613";"02";0;2025;10;1;8;215.6
"1040";2941;"33614";"02";0;2025;10;1;10;269.5
"1040";2941;"33615";"02";0;2025;10;1;21;565.95
"1040";2941;"33615";"20";0;2025;10;1;12;319.19
"1040";2941;"33616";"02";0;2025;10;1;15;404.25
"1040";2941;"33617";"02";0;2025;10;1;2;53.9
"1040";2941;"33618";"02";0;2025;10;1;7;188.65
"1040";2941;"33619";"02";0;2025;10;1;4;107.8
"1040";2941;"33619";"20";0;2025;10;1;12;319.19
"1040";2941;"33620";"02";0;2025;10;1;3;80.85
"1040";2941;"33622";"02";0;2025;10;1;2;53.9
